Date,vix_Open,vix_High,vix_Low,vix_Close,vxn_Open,vxn_High,vxn_Low,vxn_Close,vxn_Adj_Close,vxn_Volume,ndxt_Open,ndxt_High,ndxt_Low,ndxt_Close,ndxt_Adj_Close,ndxt_Volume,Mkt-RF,SMB,HML,RMW,CMA,RF,Ticker,Open,High,Low,Close,Volume,OpenInt
20121106,18.16,18.17,17.19,17.58,19.32,19.389999,18.549999,19.1,19.1,0,1352.099976,1369.959961,1350.819946,1365.51001,1365.51001,0,0.8,0.03,0.56,0.25,0.16,0.0,pnqi.us.txt,40.129,40.529,40.129,40.529,7018,0
20121107,17.72,19.4,17.62,19.08,19.1,20.85,19.1,20.42,20.42,0,1350.719971,1353.02002,1324.660034,1327.569946,1327.569946,0,-2.31,-0.23,-1.45,0.21,0.05,0.0,pnqi.us.txt,39.989,39.989,39.363,39.575,10850,0
20121108,18.69,18.69,17.96,18.49,20.209999,20.639999,20.0,20.139999,20.139999,0,1331.5,1335.829956,1313.310059,1313.349976,1313.349976,0,-1.24,-0.26,0.41,-0.32,0.4,0.0,pnqi.us.txt,39.44,39.493,38.98,38.99,4836,0
20121109,18.8,18.81,17.67,18.61,20.59,20.6,19.35,19.41,19.41,0,1312.930054,1330.599976,1310.300049,1315.030029,1315.030029,0,0.15,0.01,-0.15,0.08,-0.06,0.0,pnqi.us.txt,38.69,39.04,38.56,38.82,11096,0
20121112,18.15,18.15,16.45,16.68,19.41,19.450001,18.450001,18.620001000000002,18.620001000000002,0,1318.810059,1319.109985,1305.699951,1312.969971,1312.969971,0,0.0,-0.18,0.05,0.06,-0.03,0.0,pnqi.us.txt,38.99,39.068,38.79,39.02,23835,0
20121113,17.36,17.38,16.12,16.65,19.25,19.389999,18.059998999999998,19.049999,19.049999,0,1304.02002,1314.140015,1299.209961,1299.599976,1299.599976,0,-0.4,-0.22,-0.3,0.06,0.26,0.0,pnqi.us.txt,38.94,39.13,38.66,38.66,4235,0
20121114,16.32,18.05,15.93,17.92,19.049999,19.700001,17.809998999999998,19.5,19.5,0,1310.640015,1312.869995,1285.099976,1287.329956,1287.329956,0,-1.4,-0.38,-0.24,0.14,-0.27,0.0,pnqi.us.txt,38.76,38.76,37.78,37.87,31759,0
20121115,17.74,18.64,17.62,17.99,19.5,19.5,18.82,19.23,19.23,0,1292.319946,1297.540039,1283.130005,1288.819946,1288.819946,0,-0.24,-0.33,0.17,0.09,0.1,0.0,pnqi.us.txt,37.8,37.98,37.461,37.853,8216,0
20121116,17.65,18.5,16.41,16.41,19.23,19.639999,16.65,18.129998999999998,18.129998999999998,0,1290.420044,1293.27002,1268.400024,1288.76001,1288.76001,0,0.58,0.04,0.03,-0.4,0.25,0.0,pnqi.us.txt,37.9,38.08,37.581,37.97,12607,0
20121119,15.88,15.98,15.1,15.24,18.030001000000002,18.030001000000002,15.57,15.92,15.92,0,1301.410034,1311.290039,1297.099976,1310.73999,1310.73999,0,1.98,0.26,0.0,0.48,-0.2,0.0,pnqi.us.txt,38.37,38.648,38.37,38.52,13713,0
20121120,15.11,15.65,15.06,15.08,15.87,16.879998999999998,15.85,16.18,16.18,0,1307.209961,1308.719971,1294.160034,1304.119995,1304.119995,0,0.11,-0.05,0.14,-0.3,0.16,0.0,pnqi.us.txt,38.99,39,38.664,38.85,6273,0
20121121,14.96,15.43,14.77,15.31,16.18,16.75,15.91,16.209999,16.209999,0,1304.209961,1314.76001,1303.530029,1312.51001,1312.51001,0,0.31,0.35,-0.06,0.01,0.08,0.0,pnqi.us.txt,39.09,39.11,38.74,39.07,34152,0
20121123,15.0,15.26,15.0,15.14,16.209999,16.690001000000002,15.53,16.209999,16.209999,0,1326.369995,1341.619995,1326.02002,1340.27002,1340.27002,0,1.28,-0.15,0.07,0.14,-0.03,0.0,pnqi.us.txt,39.24,39.359,39.2,39.359,23824,0
20121126,15.63,15.84,15.47,15.5,16.209999,17.24,16.209999,16.809998999999998,16.809998999999998,0,1338.680054,1346.699951,1335.089966,1346.5,1346.5,0,-0.14,0.49,-0.17,-0.08,-0.3,0.0,pnqi.us.txt,39.599,39.599,39.261,39.45,10685,0
20121127,15.3,15.93,15.01,15.92,16.76,17.030001000000002,16.16,16.9,16.9,0,1344.75,1347.5,1331.560059,1332.420044,1332.420044,0,-0.43,0.4,-0.21,0.0,0.04,0.0,pnqi.us.txt,39.48,39.699,39.479,39.49,9029,0
20121128,16.43,16.98,15.47,15.51,16.9,18.02,16.75,16.75,16.75,0,1322.849976,1348.839966,1316.26001,1348.47998,1348.47998,0,0.83,0.0,-0.27,0.25,-0.15,0.0,pnqi.us.txt,39.34,39.989,39.34,39.989,5034,0
20121129,15.21,15.51,15.02,15.06,16.75,16.809998999999998,16.24,16.4,16.4,0,1359.930054,1365.079956,1351.420044,1356.72998,1356.72998,0,0.54,0.68,-0.03,-0.23,-0.19,0.0,pnqi.us.txt,40.299,40.469,40.059,40.339,6448,0
20121130,15.26,16.17,14.89,15.87,16.33,17.24,16.33,16.959999,16.959999,0,1354.569946,1355.790039,1347.640015,1352.640015,1352.640015,0,0.02,-0.14,0.27,-0.19,0.32,0.0,pnqi.us.txt,40.269,40.269,39.889,40.079,5293,0
20121203,15.81,16.69,15.76,16.64,16.76,17.91,16.76,17.690001000000002,17.690001000000002,0,1360.119995,1362.849976,1348.119995,1349.780029,1349.780029,0,-0.46,0.28,0.22,-0.01,0.02,0.001,pnqi.us.txt,40.339,40.339,39.879,39.941,4191,0
20121204,16.66,17.37,16.38,17.12,17.68,18.6,17.549999,18.370001000000002,18.370001000000002,0,1352.119995,1358.839966,1345.959961,1356.540039,1356.540039,0,-0.16,0.35,-0.06,-0.02,0.07,0.001,pnqi.us.txt,39.889,39.889,39.26,39.53,3416,0
20121205,16.95,17.53,16.27,16.46,18.360001,19.58,18.360001,18.629998999999998,18.629998999999998,0,1354.660034,1362.98999,1344.130005,1357.680054,1357.680054,0,0.17,-0.56,0.99,-0.55,0.63,0.001,pnqi.us.txt,39.639,39.639,39.27,39.316,10983,0
20121206,16.59,16.85,16.31,16.58,18.639999,19.17,18.35,18.49,18.49,0,1360.410034,1374.170044,1359.579956,1373.630005,1373.630005,0,0.31,-0.19,-0.15,0.15,-0.18,0.001,pnqi.us.txt,39.35,39.746,39.35,39.719,1206,0
20121207,16.12,16.65,15.73,15.9,18.16,18.93,18.049999,18.35,18.35,0,1376.119995,1378.0,1368.109985,1376.22998,1376.22998,0,0.27,-0.34,0.34,-0.09,0.42,0.001,pnqi.us.txt,39.879,39.879,39.649,39.789,5694,0
20121210,16.47,16.47,15.96,16.05,19.24,19.24,18.74,18.74,18.74,0,1373.300049,1388.550049,1373.300049,1386.349976,1386.349976,0,0.11,0.42,0.03,-0.16,-0.01,0.001,pnqi.us.txt,39.669,39.721,39.48,39.48,1572,0
20121211,15.94,16.01,15.42,15.57,18.75,18.75,17.959999,17.959999,17.959999,0,1392.670044,1409.51001,1391.859985,1406.119995,1406.119995,0,0.68,0.41,-0.06,-0.29,-0.28,0.001,pnqi.us.txt,39.809,40.139,39.809,40.029,5944,0
20121212,15.6,16.09,15.41,15.95,17.959999,18.719998999999998,17.959999,18.58,18.58,0,1409.400024,1411.869995,1398.359985,1401.150024,1401.150024,0,-0.02,-0.62,0.54,-0.28,0.16,0.001,pnqi.us.txt,40.179,40.546,40.112,40.329,6257,0
20121213,15.87,16.67,15.71,16.56,18.700001,19.67,18.49,19.469998999999998,19.469998999999998,0,1400.449951,1413.609985,1387.359985,1393.569946,1393.569946,0,-0.57,0.05,0.06,0.04,0.21,0.001,pnqi.us.txt,40.289,40.489,39.949,39.949,2313,0
20121214,16.68,17.15,16.61,17.0,19.469998999999998,20.540001,19.469998999999998,20.190001000000002,20.190001000000002,0,1391.939941,1398.439941,1386.01001,1390.72998,1390.72998,0,-0.34,0.32,0.26,-0.2,0.35,0.001,pnqi.us.txt,40.029,40.299,40.029,40.169,2428,0
20121217,17.2,17.2,16.21,16.34,20.75,20.83,19.469998999999998,19.469998999999998,19.469998999999998,0,1392.839966,1400.719971,1387.660034,1399.660034,1399.660034,0,1.16,0.0,0.59,-0.36,0.06,0.001,pnqi.us.txt,40.309,40.709,40.172,40.709,7828,0
20121218,16.39,16.43,15.46,15.57,19.469998999999998,19.65,18.59,18.629998999999998,18.629998999999998,0,1403.420044,1425.469971,1402.349976,1424.369995,1424.369995,0,1.2,0.4,0.07,0.15,-0.6,0.001,pnqi.us.txt,40.959,41.525,40.925,41.399,8720,0
20121219,16.05,17.46,16.04,17.36,18.809998999999998,19.66,18.809998999999998,19.27,19.27,0,1427.75,1438.800049,1426.5,1426.5,1426.5,0,-0.6,0.6,0.24,-0.04,-0.24,0.001,pnqi.us.txt,41.598,41.64,41.468,41.468,77041,0
20121220,17.26,17.96,17.11,17.67,19.27,19.59,19.1,19.32,19.32,0,1428.060059,1429.910034,1416.619995,1429.369995,1429.369995,0,0.53,-0.14,0.72,-0.44,0.24,0.001,pnqi.us.txt,41.603,41.698,41.183,41.698,3297,0
20121221,19.85,19.93,17.76,17.84,19.32,21.77,19.32,20.16,20.16,0,1388.180054,1405.560059,1386.410034,1399.060059,1399.060059,0,-0.88,0.41,-0.34,0.2,-0.13,0.001,pnqi.us.txt,40.87,41.2,40.15,41.07,8302,0
20121224,18.46,18.66,17.84,17.84,20.15,20.959999,19.92,20.15,20.15,0,1396.359985,1396.51001,1389.079956,1394.209961,1394.209961,0,-0.24,-0.22,0.0,-0.11,0.16,0.001,pnqi.us.txt,41.23,41.23,40.94,41.004,4328,0
20121226,18.71,19.63,18.61,19.48,20.879998999999998,21.469998999999998,20.700001,21.18,21.18,0,1395.109985,1405.27002,1385.829956,1389.800049,1389.800049,0,-0.54,-0.11,0.34,-0.14,0.15,0.001,pnqi.us.txt,41.02,41.06,40.82,40.9,51108,0
20121227,19.39,20.9,19.11,19.47,21.18,22.6,21.0,21.57,21.57,0,1390.859985,1390.859985,1367.290039,1384.640015,1384.640015,0,-0.11,-0.02,-0.18,0.18,-0.03,0.001,pnqi.us.txt,40.43,40.82,40.26,40.81,2801,0
20121228,20.32,23.23,19.94,22.72,22.33,23.49,21.99,23.32,23.32,0,1373.449951,1385.72998,1370.180054,1370.790039,1370.790039,0,-1.0,0.46,0.01,-0.1,0.13,0.001,pnqi.us.txt,40.68,40.85,40.68,40.741,9711,0
20121231,22.14,22.72,17.88,18.02,23.32,23.809998999999998,20.559998999999998,20.559998999999998,20.559998999999998,0,1368.640015,1397.930054,1366.969971,1394.75,1394.75,0,1.71,0.4,-0.07,0.15,-0.28,0.001,pnqi.us.txt,40.59,41.459,40.59,41.459,17629,0
20130102,15.24,15.93,14.6,14.68,18.1,18.360001,16.950001,16.950001,16.950001,0,1427.910034,1445.369995,1427.910034,1445.290039,1445.290039,0,2.62,0.12,0.35,-0.63,-0.04,0.0,pnqi.us.txt,42.75,42.8,42.226,42.57,7319,0
20130103,14.77,14.92,14.24,14.56,16.950001,17.41,16.77,17.110001,17.110001,0,1440.930054,1447.949951,1430.050049,1434.829956,1434.829956,0,-0.14,0.13,0.05,0.16,0.23,0.0,pnqi.us.txt,42.69,42.94,42.55,42.555,9391,0
20130104,14.23,14.31,13.64,13.83,17.110001,17.209999,15.51,15.51,15.51,0,1435.800049,1439.76001,1427.589966,1437.01001,1437.01001,0,0.55,0.19,0.43,-0.37,0.26,0.0,pnqi.us.txt,42.58,42.9,42.5,42.88,3326,0
20130107,14.53,14.53,13.71,13.79,17.32,17.450001,16.549999,16.549999,16.549999,0,1430.150024,1438.689941,1427.380005,1437.27002,1437.27002,0,-0.31,-0.08,-0.36,-0.09,-0.12,0.0,pnqi.us.txt,42.8,43.07,42.49,43.07,9358,0
20130108,13.88,14.29,13.62,13.62,16.549999,17.190001000000002,16.43,16.43,16.43,0,1435.099976,1437.939941,1421.189941,1428.01001,1428.01001,0,-0.27,0.03,-0.06,-0.17,0.09,0.0,pnqi.us.txt,43.05,43.1,42.53,42.69,14559,0
20130109,13.32,13.93,13.22,13.81,16.32,16.35,16.08,16.08,16.08,0,1434.280029,1441.180054,1433.540039,1439.0,1439.0,0,0.34,0.24,-0.4,-0.02,-0.15,0.0,pnqi.us.txt,42.82,42.955,42.815,42.819,6751,0
20130110,13.33,13.88,13.33,13.49,16.08,16.559998999999998,15.79,16.08,16.08,0,1447.280029,1451.699951,1436.97998,1450.280029,1450.280029,0,0.66,-0.59,0.51,-0.18,0.03,0.0,pnqi.us.txt,43.16,43.16,42.72,43.16,5746,0
20130111,13.55,13.79,13.22,13.36,15.99,16.190001000000002,15.77,15.87,15.87,0,1450.48999,1456.670044,1449.569946,1455.910034,1455.910034,0,0.02,0.05,-0.45,0.26,-0.22,0.0,pnqi.us.txt,43.05,43.38,43.05,43.37,6287,0
20130114,13.66,13.85,13.41,13.52,15.77,16.709999,15.77,16.129998999999998,16.129998999999998,0,1453.949951,1461.109985,1445.930054,1459.339966,1459.339966,0,-0.06,0.03,-0.09,-0.09,0.37,0.0,pnqi.us.txt,43.574,43.574,43.311,43.37,6574,0
20130115,13.97,13.99,13.33,13.55,16.43,16.719998999999998,15.98,16.120001000000002,16.120001000000002,0,1452.359985,1460.189941,1447.680054,1459.079956,1459.079956,0,0.19,0.28,0.02,-0.08,0.07,0.0,pnqi.us.txt,43.46,43.46,43,43.308,11156,0
20130116,13.7,13.76,13.2,13.42,15.89,15.97,15.12,15.32,15.32,0,1457.180054,1467.280029,1456.199951,1463.530029,1463.530029,0,-0.04,-0.23,0.23,-0.02,-0.03,0.0,pnqi.us.txt,43.12,43.182,42.968,43.168,4489,0
20130117,13.45,13.7,13.16,13.57,15.32,15.62,14.73,15.07,15.07,0,1469.339966,1480.819946,1469.319946,1478.680054,1478.680054,0,0.61,0.39,-0.09,0.18,-0.01,0.0,pnqi.us.txt,43.15,43.34,43.127,43.24,12098,0
20130118,13.52,13.53,12.29,12.46,15.18,15.18,14.07,14.17,14.17,0,1474.349976,1479.26001,1470.089966,1477.699951,1477.699951,0,0.29,0.03,-0.11,0.17,0.27,0.0,pnqi.us.txt,43.328,43.358,43.169,43.339,3221,0
20130122,13.28,13.32,12.43,12.43,14.17,15.56,14.03,14.08,14.08,0,1475.77002,1481.040039,1469.290039,1481.030029,1481.030029,0,0.48,0.21,0.46,-0.19,0.11,0.0,pnqi.us.txt,43.28,43.28,42.951,43.14,24393,0
20130123,12.67,12.67,12.3,12.46,14.01,14.38,13.99,14.28,14.28,0,1487.5,1490.189941,1480.890015,1485.329956,1485.329956,0,0.1,-0.34,-0.12,-0.14,-0.16,0.0,pnqi.us.txt,43.32,43.63,43.311,43.523,18214,0
20130124,12.73,13.5,12.4,12.69,14.28,14.99,13.88,14.17,14.17,0,1480.329956,1498.390015,1479.599976,1486.25,1486.25,0,0.09,0.35,0.05,0.09,0.53,0.0,pnqi.us.txt,44.39,44.76,44.01,44.59,14655,0
20130125,12.63,12.99,12.5,12.89,14.26,14.34,13.78,14.06,14.06,0,1493.780029,1505.540039,1493.680054,1501.849976,1501.849976,0,0.59,-0.04,-0.28,0.01,-0.17,0.0,pnqi.us.txt,44.77,45.75,44.77,45.59,15480,0
20130128,13.29,13.91,13.29,13.57,14.67,14.9,14.35,14.39,14.39,0,1505.369995,1512.800049,1504.02002,1505.430054,1505.430054,0,-0.14,0.35,0.12,-0.03,-0.05,0.0,pnqi.us.txt,46.25,46.25,45.32,45.45,32418,0
20130129,13.87,13.88,13.04,13.31,14.39,14.66,14.01,14.02,14.02,0,1490.26001,1491.930054,1482.359985,1488.73999,1488.73999,0,0.36,-0.44,0.36,-0.1,0.3,0.0,pnqi.us.txt,45.32,45.42,44.78,45,36409,0
20130130,13.64,14.33,13.6,14.32,13.98,14.68,13.43,14.38,14.38,0,1489.670044,1496.72998,1484.969971,1488.150024,1488.150024,0,-0.38,-0.88,0.12,-0.09,-0.01,0.0,pnqi.us.txt,45.37,45.37,44.843,44.862,10329,0
20130131,14.43,14.43,14.04,14.28,14.38,15.06,14.18,14.83,14.83,0,1489.920044,1498.98999,1485.51001,1487.859985,1487.859985,0,-0.08,0.71,0.2,-0.26,0.1,0.0,pnqi.us.txt,44.66,44.9,44.25,44.88,17157,0
20130201,13.37,13.38,12.72,12.9,14.25,14.42,13.57,13.89,13.89,0,1499.180054,1510.800049,1494.97998,1507.369995,1507.369995,0,0.99,0.08,0.26,-0.27,-0.05,0.0,pnqi.us.txt,45.15,45.48,45.036,45.35,5964,0
20130204,14.0,14.75,13.8,14.67,13.89,15.73,13.89,15.73,15.73,0,1498.390015,1507.290039,1484.790039,1484.959961,1484.959961,0,-1.19,-0.1,-0.15,-0.02,0.02,0.0,pnqi.us.txt,45.19,45.19,44.61,44.656,10498,0
20130205,14.21,14.21,13.39,13.72,15.33,15.38,13.98,14.83,14.83,0,1488.780029,1503.380005,1484.410034,1498.310059,1498.310059,0,1.07,-0.06,0.18,0.0,-0.1,0.0,pnqi.us.txt,44.55,44.83,44.31,44.768,5713,0
20130206,14.06,14.08,13.34,13.41,14.83,15.02,14.02,14.02,14.02,0,1492.51001,1505.130005,1491.72998,1502.829956,1502.829956,0,0.15,0.3,0.13,-0.16,0.04,0.0,pnqi.us.txt,44.94,45.12,44.72,44.95,12601,0
20130207,13.47,14.41,13.43,13.5,14.36,15.57,14.36,14.77,14.77,0,1494.680054,1495.189941,1479.410034,1491.300049,1491.300049,0,-0.15,-0.09,0.02,0.17,-0.04,0.0,pnqi.us.txt,44.78,44.78,44.1,44.55,13302,0
20130208,13.2,13.2,12.89,13.02,14.15,14.48,13.78,14.14,14.14,0,1493.589966,1506.089966,1493.589966,1501.560059,1501.560059,0,0.58,0.03,-0.21,0.13,-0.45,0.0,pnqi.us.txt,44.71,45.102,44.71,45.06,6964,0
20130211,13.37,13.42,12.91,12.94,14.14,14.41,14.04,14.11,14.11,0,1500.939941,1501.550049,1493.640015,1498.47998,1498.47998,0,-0.08,-0.03,0.39,-0.18,0.28,0.0,pnqi.us.txt,45.04,45.04,44.74,44.93,5488,0
20130212,12.82,13.13,12.63,12.64,14.26,14.36,13.06,13.06,13.06,0,1495.709961,1501.719971,1494.619995,1497.290039,1497.290039,0,0.16,0.26,0.71,-0.54,0.45,0.0,pnqi.us.txt,45.15,45.15,45.04,45.095,3440,0
20130213,12.88,13.19,12.67,12.98,14.12,14.41,13.78,14.41,14.41,0,1499.76001,1506.089966,1491.97998,1499.97998,1499.97998,0,0.14,0.08,0.0,-0.01,-0.04,0.0,pnqi.us.txt,45.01,45.18,44.87,44.95,6757,0
20130214,13.3,13.32,12.64,12.66,14.5,14.5,13.54,13.66,13.66,0,1494.459961,1510.290039,1493.380005,1508.790039,1508.790039,0,0.11,0.32,0.12,-0.3,-0.2,0.0,pnqi.us.txt,45.145,45.66,45.145,45.66,5155,0
20130215,12.47,12.89,12.24,12.46,13.56,13.79,13.04,13.47,13.47,0,1508.22998,1514.25,1500.540039,1506.310059,1506.310059,0,-0.11,0.01,-0.09,-0.04,0.13,0.0,pnqi.us.txt,45.627,45.75,45.324,45.388,10774,0
20130219,12.81,12.85,12.08,12.31,13.47,14.16,13.35,13.42,13.42,0,1506.930054,1517.319946,1506.160034,1517.319946,1517.319946,0,0.74,0.25,0.18,-0.08,0.35,0.0,pnqi.us.txt,45.43,45.65,45.32,45.6,7986,0
20130220,12.32,14.68,12.32,14.68,13.42,15.34,13.41,15.28,15.28,0,1514.829956,1516.819946,1487.040039,1487.22998,1487.22998,0,-1.36,-0.61,-0.64,0.24,0.12,0.0,pnqi.us.txt,45.65,45.68,44.65,44.71,17059,0
20130221,14.68,16.21,14.67,15.22,14.83,17.129998999999998,14.83,16.49,16.49,0,1482.430054,1482.459961,1458.449951,1465.339966,1465.339966,0,-0.66,-0.31,-0.06,0.05,0.26,0.0,pnqi.us.txt,44.68,44.76,44.061,44.6,27565,0
20130222,14.6,15.02,14.16,14.17,16.49,16.49,15.6,15.68,15.68,0,1475.22998,1482.579956,1469.01001,1482.569946,1482.569946,0,0.94,0.17,-0.06,-0.11,-0.13,0.0,pnqi.us.txt,44.72,44.72,44.32,44.69,19275,0
20130225,13.69,19.28,13.57,18.99,15.06,19.85,14.96,19.35,19.35,0,1491.800049,1494.030029,1457.73999,1457.73999,1457.73999,0,-1.82,-0.26,-0.72,0.59,-0.39,0.0,pnqi.us.txt,44.89,44.91,43.86,43.86,9199,0
20130226,17.5,18.23,16.75,16.87,18.84,19.25,17.91,17.91,17.91,0,1463.449951,1472.73999,1456.790039,1467.76001,1467.76001,0,0.58,-0.19,0.02,-0.01,0.22,0.0,pnqi.us.txt,44.24,44.24,43.54,44.07,6649,0
20130227,16.57,16.6,14.42,14.73,17.91,18.08,15.75,16.34,16.34,0,1466.26001,1490.109985,1463.780029,1482.849976,1482.849976,0,1.29,-0.32,0.17,-0.2,0.03,0.0,pnqi.us.txt,44.24,44.815,44.23,44.577,6183,0
20130228,15.0,15.6,14.16,15.51,16.370001000000002,16.389999,15.43,16.299999,16.299999,0,1481.150024,1492.579956,1480.48999,1483.01001,1483.01001,0,-0.05,0.11,-0.16,0.04,-0.01,0.0,pnqi.us.txt,44.38,44.78,44.356,44.65,8067,0
20130301,16.1,16.82,15.14,15.36,16.799999,17.280001000000002,15.63,15.64,15.64,0,1475.329956,1490.040039,1465.939941,1488.22998,1488.22998,0,0.22,0.11,-0.33,-0.12,0.0,0.0,pnqi.us.txt,44.41,44.87,44.41,44.86,2107,0
20130304,16.16,16.16,14.01,14.01,15.64,16.690001000000002,15.39,15.39,15.39,0,1485.97998,1494.030029,1481.02002,1493.48999,1493.48999,0,0.47,-0.41,0.1,-0.4,0.44,0.0,pnqi.us.txt,44.9,45.13,44.84,45.13,2375,0
20130305,13.44,13.66,13.24,13.48,15.29,15.29,14.4,14.6,14.6,0,1503.98999,1517.599976,1503.969971,1516.52002,1516.52002,0,1.0,0.2,-0.17,0.06,0.0,0.0,pnqi.us.txt,45.694,45.963,45.58,45.847,14003,0
20130306,13.18,13.77,13.17,13.53,14.62,14.7,14.28,14.6,14.6,0,1522.819946,1523.430054,1515.839966,1518.660034,1518.660034,0,0.18,0.14,0.48,-0.27,0.13,0.0,pnqi.us.txt,45.998,45.998,45.51,45.59,7216,0
20130307,13.45,13.56,13.03,13.06,14.54,14.64,14.11,14.23,14.23,0,1521.939941,1526.819946,1515.530029,1520.52002,1520.52002,0,0.27,0.26,0.42,-0.08,-0.06,0.0,pnqi.us.txt,45.64,45.66,45.45,45.66,5413,0
20130308,12.67,13.3,12.49,12.59,13.84,14.44,13.52,13.72,13.72,0,1526.969971,1530.359985,1516.280029,1522.97998,1522.97998,0,0.52,0.41,-0.15,0.04,0.01,0.0,pnqi.us.txt,45.84,45.87,45.602,45.838,5396,0
20130311,12.31,12.34,11.5,11.56,13.72,13.72,12.39,12.41,12.41,0,1518.459961,1526.199951,1516.199951,1525.939941,1525.939941,0,0.3,-0.29,0.23,0.02,0.02,0.0,pnqi.us.txt,46,46,45.466,45.646,15250,0
20130312,11.79,12.93,11.74,12.27,12.4,13.28,12.4,12.84,12.84,0,1520.869995,1527.099976,1514.609985,1525.0,1525.0,0,-0.22,0.04,-0.13,0.27,0.08,0.0,pnqi.us.txt,45.42,45.44,45.04,45.31,12017,0
20130313,12.18,12.55,11.79,11.83,12.97,13.31,12.51,12.65,12.65,0,1525.219971,1528.72998,1517.290039,1526.77002,1526.77002,0,0.2,0.23,0.06,0.1,0.26,0.0,pnqi.us.txt,45.46,45.58,45.12,45.21,8100,0
20130314,11.7,11.75,11.05,11.3,12.65,12.65,12.19,12.33,12.33,0,1533.380005,1538.569946,1530.550049,1533.23999,1533.23999,0,0.58,0.4,0.4,-0.03,-0.01,0.0,pnqi.us.txt,45.31,45.396,44.97,45.08,10785,0
20130315,11.52,11.99,11.21,11.3,12.23,12.66,11.34,12.03,12.03,0,1533.319946,1533.369995,1512.569946,1515.930054,1515.930054,0,-0.19,0.12,0.42,0.18,0.01,0.0,pnqi.us.txt,45.14,45.14,44.545,44.6,16298,0
20130318,13.47,13.64,12.57,13.36,12.03,14.3,12.03,13.69,13.69,0,1498.030029,1513.0,1491.640015,1503.099976,1503.099976,0,-0.5,0.09,-0.24,0.34,-0.03,0.0,pnqi.us.txt,43.99,44.55,43.75,44.29,9554,0
20130319,13.03,15.4,12.92,14.39,13.47,15.36,13.2,14.45,14.45,0,1506.890015,1510.73999,1484.170044,1496.290039,1496.290039,0,-0.24,-0.05,0.03,0.14,0.36,0.0,pnqi.us.txt,44.42,44.55,43.675,44.14,9349,0
20130320,13.18,13.18,12.3,12.67,13.53,13.68,12.93,13.42,13.42,0,1510.130005,1516.060059,1504.660034,1513.290039,1513.290039,0,0.76,0.21,0.01,-0.27,0.22,0.0,pnqi.us.txt,44.29,44.65,44.28,44.58,8772,0
20130321,13.07,14.21,12.62,13.99,13.42,14.48,13.42,14.24,14.24,0,1499.119995,1505.410034,1492.150024,1497.430054,1497.430054,0,-0.85,0.12,-0.28,-0.01,0.08,0.0,pnqi.us.txt,44.34,44.692,44.34,44.39,17744,0
20130322,13.34,13.85,13.19,13.57,14.18,14.19,13.7,13.88,13.88,0,1504.670044,1510.910034,1500.51001,1507.050049,1507.050049,0,0.62,-0.52,-0.3,0.11,-0.15,0.0,pnqi.us.txt,44.52,44.722,44.4,44.67,23594,0
20130325,12.85,14.61,12.39,13.74,13.85,14.87,13.27,14.35,14.35,0,1511.719971,1512.329956,1493.150024,1499.319946,1499.319946,0,-0.29,0.3,0.02,0.06,-0.03,0.0,pnqi.us.txt,44.88,44.949,44.364,44.45,20344,0
20130326,12.95,13.21,12.69,12.77,13.76,13.83,13.39,13.42,13.42,0,1507.599976,1514.969971,1504.72998,1511.400024,1511.400024,0,0.76,-0.39,-0.22,0.05,-0.04,0.0,pnqi.us.txt,44.59,44.836,44.59,44.77,8399,0
20130327,13.72,13.97,12.97,13.15,14.3,14.38,13.44,13.57,13.57,0,1501.099976,1517.640015,1498.650024,1515.209961,1515.209961,0,-0.02,0.12,-0.31,0.1,-0.1,0.0,pnqi.us.txt,44.53,45.039,44.53,45.02,2336,0
20130328,12.91,13.07,12.54,12.7,13.45,13.57,12.75,13.28,13.28,0,1513.47998,1525.459961,1510.380005,1524.439941,1524.439941,0,0.39,-0.31,-0.3,-0.16,0.09,0.0,pnqi.us.txt,44.949,45.065,44.77,45.065,4479,0
20130401,13.46,14.05,13.26,13.58,13.28,14.64,13.28,14.48,14.48,0,1522.859985,1523.130005,1502.619995,1506.73999,1506.73999,0,-0.57,-0.91,0.02,0.13,0.26,0.0,pnqi.us.txt,45,45.13,44.69,44.78,8607,0
20130402,13.11,13.18,12.76,12.78,14.46,14.46,13.5,14.02,14.02,0,1515.680054,1519.339966,1505.680054,1510.48999,1510.48999,0,0.33,-0.91,-0.33,-0.06,0.04,0.0,pnqi.us.txt,44.85,45.09,44.839,44.91,5006,0
20130403,12.65,14.66,12.62,14.21,14.0,15.06,13.9,14.94,14.94,0,1512.02002,1515.339966,1488.030029,1492.109985,1492.109985,0,-1.16,-0.42,-0.2,0.51,-0.11,0.0,pnqi.us.txt,44.78,44.84,44.241,44.384,21958,0
20130404,14.1,14.79,13.89,13.89,14.94,15.77,14.94,15.26,15.26,0,1491.5,1497.160034,1486.780029,1496.329956,1496.329956,0,0.42,0.24,0.26,-0.09,0.28,0.0,pnqi.us.txt,44.26,44.463,44.229,44.35,28638,0
20130405,15.64,15.65,13.86,13.92,15.25,16.77,15.25,15.52,15.52,0,1463.180054,1482.680054,1457.209961,1481.189941,1481.189941,0,-0.41,0.09,0.35,-0.13,0.24,0.0,pnqi.us.txt,43.8,44.41,43.622,44.38,24555,0
